"user_id","screen_name","description","profile_image_url","Tipo_organismo","database","Color"
"127201323","MaydaCresto","Justicialista. <U+0001F1E6><U+0001F1F7> Abogada-Escribana -Triatleta <U+0001F3CA><U+200D><U+2640><U+FE0F><U+0001F6B4><U+200D><U+2640><U+FE0F><U+0001F3C3><U+200D><U+2640><U+FE0F> -Diputada Nacional por Entre Ríos - Frente de Tod <U+2600><U+FE0F>s <U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/1301016147215745024/nwAqyym__normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"127769859886047991400400620066822","AgenciaAfi",NA,NA,"PEN","PEN_db","#0078d7"
"1279939777631051776","FranGuevaraOk","Político - Diputado de la Nación - Presidente del Congreso JP San Juan <U+270C>","http://pbs.twimg.com/profile_images/1279941767547232258/o8AxTyBx_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"1291124616514207744","ClaudiaLAZamora","Perfil oficial de la Presidenta Provisional del Honorable Senado de la Nación. Ex-Gobernadora de Santiago del Estero (2013 - 2017). Abogada.","http://pbs.twimg.com/profile_images/1293581749839159296/xZINbv3f_normal.jpg","HSN","HCSN_db","#009fe3"
"129315761200392008906068268462466","CarlettiPerez",NA,NA,"CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"129758227805545992000084686068262","peluso_natalia",NA,NA,"CANDIDATXS","CAND_FDT_db","#0078d7"
"1304555474596093952","paolavessvess","Diputada Nacional de la Provincia de Santa Cruz. 
República Argentina. @Frentedetodos","http://pbs.twimg.com/profile_images/1304565813177921537/FeUKz3LX_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"130535563","cristianritondo","Diputado Nacional por la Provincia de Buenos Aires - Presidente del bloque PRO - Esposo y padre. Hincha de Independiente. ","http://pbs.twimg.com/profile_images/1174063614069760000/9ICXlmp-_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"130574455","OscarAguadCBA","Cordobés, Abogado, Hincha de Belgrano. Ministro en la gestión del Presidente Macri (2015-2019)","http://pbs.twimg.com/profile_images/378800000120820038/f8571ed951fed1a0b17f57e32d78bd79_normal.png","OTRXS","OTRXS_db","#fcd201"
"131394303","atiliobenedetti","Diputado nacional por la UCR en JxC Juntos por el Cambio
@juntoscambioar","http://pbs.twimg.com/profile_images/1088915475164209152/VjwVw1Sq_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"1316902423","cornejovirginia","Diputada Nacional por @juntoscambioar por Salta <U+0001F1E6><U+0001F1F7>

@virginiacornejo.ok en Instagram","http://pbs.twimg.com/profile_images/1167948633104207872/CW_dJXUN_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"132107994528476994714666684866462","MaggioniCynthia",NA,NA,"CANDIDATXS","CAND_OPO_OTRX_db","#fff100"
"1324921861","danimenendezok","Sociólogo. Coordinador nacional @BarriosDePieOk. Candidato a Diputado de la Nación por el @FrenteDeTodos.","http://pbs.twimg.com/profile_images/1428047842350936072/cxdI5Mt5_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"1330207256","snsayago","","http://pbs.twimg.com/profile_images/1424740131064455168/nXg_8qu8_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#0078d7"
"134232117","bordet","Gobernador de la provincia de Entre Ríos, Argentina.","http://pbs.twimg.com/profile_images/693467989056815105/-KnLuucW_normal.png","PROVINCIAL","PROV_db","#009fe3"
"1347042146","RGBasualdo","Senador Nacional por San Juan.","http://pbs.twimg.com/profile_images/922258084935987200/mAqNyrFg_normal.jpg","HSN","HCSN_db","#fcd201"
"134910253","marianorecalde","Abogado. Doctor en derecho. Docente. Padre de María Eva, Sara y Juan Pedro. Senador nacional por la Ciudad de Buenos Aires - @frentedetodos.","http://pbs.twimg.com/profile_images/1289545208670158848/Rnk-QeI2_normal.jpg","HSN","HCSN_db","#009fe3"
"1351611218","Alfreschiavoni","Misionero. Padre de 2 hijos. Hincha de Boca. Diputado Nacional por Juntos por el Cambio.","http://pbs.twimg.com/profile_images/1146795148724117504/Fs6PXjNs_normal.png","HCDN","HCDN_JXC_db","#fcd201"
"1377604344","GiordanoGringo","Diputado Nacional electo por el #FrentedeIzquierda. Dirigente de @IzqSocialista","http://pbs.twimg.com/profile_images/1431669461782761483/GXGqepPV_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#e81224"
"137810514","RandazzoF","Los leales pueden disentir. Los obsecuentes siempre traicionan.","http://pbs.twimg.com/profile_images/870591326877884416/qhhVDnX7_normal.jpg","OTRXS","OTRXS_db","#143ab5"
"1379134831","pablozubiaurre","Profesor de Historia. Intendente de Ayacucho.","http://pbs.twimg.com/profile_images/855876265743724544/5IR48RQT_normal.jpg","CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"1380077610","Ramir_Gutierrez","Abogado. Diputado Nacional. Docente.","http://pbs.twimg.com/profile_images/845060513839157249/a0BLrh-b_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"1383349418","QuintelaRicardo","Gobernador de La Rioja. Presidente del Partido Justicialista de La Rioja","http://pbs.twimg.com/profile_images/1260693493749616640/rvdgN3s-_normal.jpg","PROVINCIAL","PROV_db","#143ab5"
"138814032","CFKArgentina","Militante peronista. Vicepresidenta de la República Argentina. 2 veces Presidenta mandato cumplido <U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/1112014698/foto6-3.jpg_1__normal.jpg","PEN","PEN_db","#009fe3"
"139266780","HumbertoTumini","Presidente del Movimiento Libres del Sur, Argentina","http://pbs.twimg.com/profile_images/1242843727829270534/xUjGWV3N_normal.jpg","OTRXS","OTRXS_db","#bc57ff"
"1393095122","rogetandil","Concejal de Tandil. Papá de Malvina.
Candidato a Diputado Nacional por la Provincia de Buenos Aires del @FrenteDeTodos","http://pbs.twimg.com/profile_images/1431288722163748869/KMPSaRWP_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"141286250","GugaLusto","Senador Nacional bloque #UCR coalición #JuntosPorElCambio. Casado con una gran mujer. Papá de Gaspar.","http://pbs.twimg.com/profile_images/1150544919670472704/2Dzh2ReR_normal.jpg","HSN","HCSN_db",NA
"141302782","ElsaLlender","Politóloga y directora de @CPoliticaUBA.

Precandidata a Diputada Nacional por #DarElPaso <U+0001F463>
<U+0001F534><U+26AA> @UCRBuenosAires","http://pbs.twimg.com/profile_images/1420837984283287553/eHactY3E_normal.jpg","CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"141786167399048004352006604442888","VariniaMarin",NA,NA,"CANDIDATXS","CAND_FDT_db","#0078d7"
"141894844850254996776462242868464","BacheyKarina",NA,NA,"CANDIDATXS","CAND_OPO_OTRX_db","#fff100"
"141967759385546004226266864404888","Marcelacoli63",NA,NA,"CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"142002183586174993778408220026882","MarcelaAntola",NA,NA,"CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"142008409035159006304662266202648","Rafa_DeBernardi",NA,NA,"CANDIDATXS","CAND_FDT_db","#0078d7"
"142041560319880998578486442486280","flaviofamaok",NA,NA,"CANDIDATXS","CAND_SEN_db","#fff100"
"142053217040224003034640000800644","MarilinaArmella",NA,NA,"CANDIDATXS","CAND_OPO_OTRX_db","#886ce4"
"14219210812465000601826224462242","EstebanPoloni",NA,NA,"CANDIDATXS","CAND_OPO_OTRX_db","#f7630c"
"142369378984837997352468462680628","AdrianaBonadeoE",NA,NA,"CANDIDATXS","CAND_SEN_db","#f7630c"
"1428139058","RomeroxSalta","Senador Nacional. Gobernador de Salta (1995-2007) 
Con el corazón siempre apuntando a mi tierra. Padre y abuelo.","http://pbs.twimg.com/profile_images/1144005369661919232/mK3EfvLC_normal.jpg","HSN","HCSN_db","#143ab5"
"142814666474179008914866842460082","BrenVargasMatyi",NA,NA,"CANDIDATXS","CAND_FDT_db","#0078d7"
"1429104734","AdrianaLeher","Ex-Diputada Provincial La Pampa","http://pbs.twimg.com/profile_images/479047717750984705/GeFWoS6F_normal.jpeg","CANDIDATXS","CAND_SEN_db","#fff100"
"143025162","VictorColombano","Secretario Administrativo de @ALAFlatino; Peronista CABA; Dirigente NEP, Porteño del barrio de Flores. #vamosArgentina, Espacio Cultural Fermín","http://pbs.twimg.com/profile_images/1272310176541007872/nESfsEOn_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"143502765","JulioPiumato","SecGralUEJN(Judiciales)SecDDHH CGT,Dip Nac(MC)Pres Cees(Centro de Estudios estratégicos Suramericanos)Militante peronista,abogado, hincha de Boca.","http://pbs.twimg.com/profile_images/1183358948101017600/pws_3Jka_normal.jpg","OTRXS","OTRXS_db","#bc57ff"
"143689068","minsaurralde","Intendente del @MunicipioLdeZ. Papá. Hincha de @cab_oficial.

YT https://t.co/bqXkwWPinf

FB https://t.co/77A0yAEe7A <U+2665><U+FE0F><U+0001F603><U+0001F1F3><U+0001F1EC>","http://pbs.twimg.com/profile_images/751849573400928256/XcwA5DeD_normal.jpg","PROVINCIAL","PROV_db","#009fe3"
"143852870","jmcapitanich","Gobernador de la Provincia del Chaco.","http://pbs.twimg.com/profile_images/1308210383224745986/Atm4m_TD_normal.jpg","PROVINCIAL","PROV_db","#009fe3"
"1442523613","SilviaVirili","Asistente Social. Militante Socialista. Ex Concejal. Ex Coord.Area Discap. Munic.Rqta. Ex Delegada Subs. de Niñez.","http://pbs.twimg.com/profile_images/1440450484167348226/vNwBZ-x__normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#e81224"
"144307376","ansesgob","Cuenta oficial de la Administración Nacional de la Seguridad Social de la República Argentina (ANSES) https://t.co/9fWcSYBQES","http://pbs.twimg.com/profile_images/1332694966708146176/aYq-hMps_normal.jpg","PEN","PEN_db","#009fe3"
"144598281","brendalisaustin","Diputada Nacional, Secretaria Parlamentaria Bloque UCR. Radical. Reformista. Docente UNC. Ex Secretaria de Educación de Córdoba <U+0001F49A><U+0001F49C>","http://pbs.twimg.com/profile_images/1199029082215845895/K1VGimRa_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"144866565","NicoMonteroNqn","Neuquino, Abogado, candidato a Diputado Nacional. Casado con Nadia. Papá de Tomás. Hincha del Lobo platense.","http://pbs.twimg.com/profile_images/1424809082708537345/TOlAryj8_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#fff100"
"144929758","msalnacion","Cuenta oficial del Ministerio de Salud de la Nación <U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/1332479745326460929/oQQKYOOx_normal.jpg","PEN","PEN_db","#009fe3"
"145685744","aliciakirchner","Gobernadora de la Provincia de Santa Cruz Facebook oficial: https://t.co/IMTeOWZWU1","http://pbs.twimg.com/profile_images/893180093727596545/fbjhE6hu_normal.jpg","PROVINCIAL","PROV_db","#009fe3"
"1463305093","jmpedrini","Diputado Provincial. Bloque Justicialista","http://pbs.twimg.com/profile_images/1420753030627020817/V93paoqW_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"146551002","pablowalter","Consejo Nacional PRO - ex Senador Nacional por Tucumán - ex Director AySA","http://pbs.twimg.com/profile_images/917054441660076034/ClA-vnPd_normal.jpg","CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"1469894064","german_garavano","Soy abogado y consultor en Reforma Judicial.","http://pbs.twimg.com/profile_images/1191527280222392321/lW5cSzZZ_normal.jpg","OTRXS","OTRXS_db","#fcd201"
"1475504383","SergioBerniArg","Ministro de Seguridad de la Provincia de Buenos Aires <U+0001F1E6><U+0001F1F7> República Argentina","http://pbs.twimg.com/profile_images/1219701975929032705/MfMPbgiB_normal.jpg","PROVINCIAL","PROV_db","#009fe3"
"148194379","RobertoFeletti","Secretario administrativo del @Senado_BA. Trabajo para mejorar la vida de las y de los bonaerenses. Peronista y de River","http://pbs.twimg.com/profile_images/790192312974471168/axnDK-aD_normal.jpg","OTRXS","OTRXS_db","#009fe3"
"1483041949","MinSeg","Ministerio de Seguridad de la Nación Argentina","http://pbs.twimg.com/profile_images/1332519141148864515/hA8g5xOO_normal.jpg","PEN","PEN_db","#009fe3"
"148536486","gmmarangoni","Politólogo. Docente universitario. Director @MyR_economia. Escribí #PolíticaATP https://t.co/5NuSfoV8Si","http://pbs.twimg.com/profile_images/1147107684312899584/eiPTn1Cw_normal.jpg","OTRXS","OTRXS_db","#bc57ff"
"148612768","FlorLampreabe","Militante de La Cámpora. Lic. en Ciencia Política. Diputada Nacional por la Pcia. de Buenos Aires. Frente de Tod<U+2600><U+FE0F>s","http://pbs.twimg.com/profile_images/1242808044154695681/veLB6klW_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"148752676","juanabalmedina","Politólogo, Profesor Titular de la UBA, Investigador del CONICET, hincha de River y peronista k.","http://pbs.twimg.com/profile_images/1337548938119962625/10jBRaNw_normal.jpg","OTRXS","OTRXS_db","#009fe3"
"149991703","alferdez","Abogado. Profesor de Derecho Penal (UBA). Hincha de Argentinos Juniors. Presidente de la Nación Argentina.","http://pbs.twimg.com/profile_images/1192149786503327744/l232oveZ_normal.jpg","PEN","PEN_db","#009fe3"
"1500612732","Vilma_Chayle","amante del bien común 
feminista y social por naturaleza 
defensora de los derechos humanos Dirigente de la UCR","http://pbs.twimg.com/profile_images/1363899072244027392/KCBO7uTL_normal.jpg","CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"150123282","ipetrella","DM abierto. Joint fellow @HarvardEthics @BKCHarvard. Fui director de Argentina 2030 en Casa Rosada y secretario de cultura. Tango, religiones y chocolate amargo","http://pbs.twimg.com/profile_images/658778384860844033/hWQKy-Af_normal.jpg","OTRXS","OTRXS_db","#fcd201"
"150441535","MercedesJoury","Platense. Lic en Ciencia Política y RRII. <U+0001F3DB>Diputada Nacional, Bloque Pro<U+0001F1E6><U+0001F1F7> Estoy en Instagram https://t.co/gZwu1pMaoO","http://pbs.twimg.com/profile_images/1292476727831277568/AOzfR6Fj_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"150509369","vaninabiasi","<U+0001F6A9> Candidata a Diputada Nacional por la Lista 1A del FIT-U en CABA • <U+0001F49A> Luchadora por los derechos de las mujeres • <U+270A><U+0001F3FD> Delegada gremial de APUBA","http://pbs.twimg.com/profile_images/1440077132181348354/U6lkiaqg_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#e81224"
"150684554","_alvarogonzalez","Abogado. Diputado Nacional por #JuntosPorElCambio por la Ciudad de Buenos Aires.<U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/1155914685864140801/HrJBMeAz_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"151455817","dalmaciomera","Senador Nacional por la Provincia de #Catamarca Seguime en: https://t.co/GeeCdk1FFG https://t.co/p6HFXFrwhD","http://pbs.twimg.com/profile_images/1328396798210301953/HTUYuUNa_normal.jpg","HSN","HCSN_db","#009fe3"
"151644007","floractis_","Arquitecta. Peronista. Militante de @MCLaCapitana por una patria justa, libre y soberana.","http://pbs.twimg.com/profile_images/1155502330961416192/M6O4uqvW_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"151953199","fpensar","Trabajamos en propuestas para enriquecer la mirada de Juntos por el Cambio y construir un futuro mejor con más oportunidades.","http://pbs.twimg.com/profile_images/986985783168045063/nBY8KnGC_normal.jpg","OTRXS","OTRXS_db","#fff100"
"152808647","EstradaEmiliano","De Salta, la linda.

Precandidato a Diputado Nacional de todos los salteños","http://pbs.twimg.com/profile_images/1421504694384463873/KcV-_-5l_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"152835465","JuanGrabois","abogado y militante popular en @mteargentina y @ftepatriagrande","http://pbs.twimg.com/profile_images/721032521455181824/Kjf76mQy_normal.jpg","OTRXS","OTRXS_db","#e81224"
"153459179","Martinmaq","<U+0001F3DB>Diputado Nacional por La Pampa.  <U+0001F4AA><U+0001F3FE>Integrante de La Generación.  <U+0001F468><U+200D><U+0001F393>Licenciado en Ciencias Políticas.","http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"153613792","virginiapeyras","Docente de Lengua y Literatura y de Latín. 
Militante de @aylibertad","http://pbs.twimg.com/profile_images/1174302411957121024/IsyQafLT_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#8e562e"
"154163537","ghmaqueda","Abogado | Presidente de @ccari_cordoba","http://pbs.twimg.com/profile_images/1405557739556900864/U4yGXfOu_normal.jpg","CANDIDATXS","CAND_OPO_JXC_db","#fff100"
"154184640","Maxiferraro","Presidente Coalición Cívica ARI. Diputado Nacional por la Ciudad de Buenos Aires. Coordinador de @junglacultural <U+0001F30E><U+0001F6B2><U+267B><U+FE0F> <U+0001F333><U+0001F3F3><U+FE0F><U+200D><U+0001F308> <U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/1277744675840032770/XlHZXOqL_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"154731462","Ale_Bodart","Dirigente del Movimiento Socialista de los Trabajadores (@MSTargentina ) en el #FITUnidad y de la Liga Internacional Socialista (@isl_lis) <U+0001F30D>","http://pbs.twimg.com/profile_images/1128012984071196674/oNNLgFlP_normal.png","OTRXS","OTRXS_db","#ff2d3d"
"1548769874","JCAlderete_CCC","Diputado Nacional <U+0001F1E6><U+0001F1F7> - Corriente Clasista y Combativa (CCC)
@PTP_Nacional - Partido del Trabajo y del Pueblo. @frenteDeTodos","http://pbs.twimg.com/profile_images/1277696352865202183/yNusg4i-_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"155044742","jorgeelacoste","Diputado de la Nación por UCR <U+2712> 

Ex Intendente de Sauce de Luna <U+0001F1F5><U+0001F1F1>

Comprometido con mi Provincia <U+0001F4AA>","http://pbs.twimg.com/profile_images/1253012301126471680/Cj4_7sHE_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"1550784409","MaraBrawer","Psicóloga, educadora y feminista <U+0001F49C><U+0001F49A> 
Diputada Nacional x CABA @frentedetodos <U+270C><U+0001F3FC><U+2600><U+FE0F><U+0001F1E6><U+0001F1F7> 
Secretaria de la Mujer @PJCiudad
Vicepresidenta de APBA","http://pbs.twimg.com/profile_images/1242819700670844932/-oH7-1jq_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"155434166","AmelieGranata","#Rosarina #Pisciana. Periodista. Diputada Provincial de Santa Fe #CuidemosLas2vidas","http://pbs.twimg.com/profile_images/1013528632848015361/4lDt2R3O_normal.jpg","PROVINCIAL","PROV_db","#fff100"
"155639783","ceciliamoreauok","<U+2600><U+FE0F> Militante del @FrenteDeTodos, Diputada Nacional, vicepresidenta del bloque @DiputadosTodos, mamá de Francisca y
bonaerense. <U+0001F1E6><U+0001F1F7><U+2665><U+FE0F>","http://pbs.twimg.com/profile_images/1340017817287069699/9DmGp295_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"1556496817","Yaco_Emiliano","Diputado Nacional por la @UCRCapital Profesor y Vicedecano FCE-UBA. Contador Público y Consejero Titular @ConsejoCABA. De Boca y Alfonsinista. #EvoluciónRadical","http://pbs.twimg.com/profile_images/1298601423723212800/E5n5dRz8_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"155740660","marcoscleri","Trabajador, militante Proyecto Nacional, La Cámpora. Abogado. Docente UNR. Diputado Nacional. El Sueño Colectivo es Invencible.#FrenteDeTodos #UnidadCiudana <U+0001F31E>","http://pbs.twimg.com/profile_images/1330911930794577932/ag3ofFFy_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"1559163650","CarlaCarrizoAR","Diputada nacional por la Ciudad de Buenos Aires. Vicepresidenta del bloque @diputadosucr #EvolucionRadical <U+0001F1F5><U+0001F1F1> Politóloga y docente.","http://pbs.twimg.com/profile_images/1296461964122697728/WZC8cAWx_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"157151068","carlavizzotti","Secretaria de Acceso a la Salud. Ministerio de Salud de la Nación. Optimista por naturaleza... integrante de un gran equipo","http://pbs.twimg.com/profile_images/1178391975642505216/9I5pkySl_normal.jpg","PEN","PEN_db","#009fe3"
"1571579731","EduardoAVischi","","http://pbs.twimg.com/profile_images/378800000307809850/024a8475f3aa6541dbb157cbd43f5eca_normal.jpeg","CANDIDATXS","CAND_SEN_db","#fff100"
"1574367007","AndresZottos","Diputado Nacional por Salta","http://pbs.twimg.com/profile_images/1015425656807620609/-ieth2FA_normal.jpg","HCDN","HCDN_FEDERAL_db","#143ab5"
"157479149","TatoBrown","Ex Int. San Martín, Diputado Nacional y Min. Producción Bonaerense. Actual Director Ejecutivo del @mpargentino y Director de ACEP San Martín.Director Banco BICE","http://pbs.twimg.com/profile_images/595714347957092353/VzRyVAbG_normal.jpg","OTRXS","OTRXS_db","#bc57ff"
"157803440","garciaangeld","Padre de 2 hijas. Casado (bis). Peronista. Quilmeño. Militante.
Concejal del Frente de Todos.
Secretario de Servicios Públicos.
#TenemosUnDesafio","http://pbs.twimg.com/profile_images/1209678669779738624/jHv7L9wL_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"1578961946","elisacarrio","Ex Diputada Nacional CC-ARI","http://pbs.twimg.com/profile_images/718212477725581312/nP2TxZpu_normal.jpg","OTRXS","OTRXS_db","#fcd201"
"1579326655","CascallaresPJ","Intendente de Almirante Brown. Dirigente Justicialista de la Tercera Sección Electoral.","http://pbs.twimg.com/profile_images/943611858921099266/7-zwD5J1_normal.jpg","PROVINCIAL","PROV_db","#143ab5"
"1584076484","magariovero","Vicegobernadora de la provincia de Buenos Aires. Intendenta de #LaMatanza (2015 - 2019). Mamá de Lucas y Camilo.","http://pbs.twimg.com/profile_images/1300249618643595264/vlRqMGcE_normal.jpg","PROVINCIAL","PROV_db","#009fe3"
"158416696","MarianoPinedo","Peronista. Creo en el protagonismo, en la organización y en la decisión popular. Director Ejecutivo Agencia de Asistencia Tecnico Legislativa - MinJus PBA","http://pbs.twimg.com/profile_images/1239635628217827328/vAzbaYRk_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"1590123116","PameVerasay","Senadora Nacional por Mendoza. Contadora, militante de la @UCRMendoza.
https://t.co/R4wqKKRhiI
https://t.co/sjkllvKTNA","http://pbs.twimg.com/profile_images/1278360676667478017/NLfXV-Uv_normal.jpg","HSN","HCSN_db","#fcd201"
"1596124255","Martinez_EF","Senador Nacional","http://pbs.twimg.com/profile_images/1311088188522455045/V5wO35xp_normal.jpg","HSN","HCSN_db","#fcd201"
"1598951042","gabiestevezok","<U+0001F1E6><U+0001F1F7><U+2600><U+FE0F> Nacional, Popular y Feminista <U+0001F49C><U+0001F49A>
Diputada Nacional por Córdoba 
<U+0001F3DB> FPV - PJ 2015 - 2019 
<U+0001F3DB> @frentedetodos 2019 - 2023","http://pbs.twimg.com/profile_images/1242790824938790912/aJ6iDHGW_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"159964842","maluisastorani","Diputada Parlamentaria del Mercosur por el Frente Cambiemos. Militante feminista y de la Unión Cívica Radical. <U+0001F49A>","http://pbs.twimg.com/profile_images/1005264040782893057/x2glVKvS_normal.jpg","OTRXS","OTRXS_db","#fcd201"
"1607256428","SergSallustio","Contador y Economista. Integrante de @Aylibertad.","http://pbs.twimg.com/profile_images/1151080889453092865/8dkrvXMh_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#8e562e"
"161308045","jusgobar","Ministerio de Justicia y Derechos Humanos de la Nación","http://pbs.twimg.com/profile_images/1332531324217929728/z8D4vRzS_normal.jpg","PEN","PEN_db","#009fe3"
"1613508258","lpokoik","Precandidata a Diputada Nacional por CABA por el @FrenteDeTodos. Legisladora Porteña. Secretaria de Cultura del @PjCiudad. Presidenta de la Mutual Homero Manzi.","http://pbs.twimg.com/profile_images/1424467090635956230/aGHppgOO_normal.jpg","CANDIDATXS","CAND_FDT_db","#0078d7"
"161438782","carmenpolledo","DIPUTADA NACIONAL, PRO.(INTERBLOQUE JUNTOS POR EL CAMBIO)","http://pbs.twimg.com/profile_images/1289606407579475970/FHxlAOlA_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"1615564993","IngridJetter","Mamá de dos niñas. Diputada Nacional por Corrientes. Presidente de Fundación Pensar Corrientes. Apasionada por el Cambio y El Progreso de Argentina","http://pbs.twimg.com/profile_images/1340298916818989058/GVXD0OGF_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"162099154","sbatakis","Río Grande/Taco Pozo/Río Gallegos/Rafaela/Epuyén/La Plata. Doctoranda/Mg UNLP/MScUK. Becas Chevening/OEA/Rhône-Alpes/CFI. Estudié en <U+0001F1E6><U+0001F1F7> <U+0001F1EC><U+0001F1E7><U+0001F1E8><U+0001F1ED><U+0001F1EB><U+0001F1F7><U+0001F1E8><U+0001F1F1> <U+0001F1FA><U+0001F1F8>","http://pbs.twimg.com/profile_images/1328555671521026049/h5gZmMi__normal.jpg","OTRXS","OTRXS_db","#009fe3"
"162181568","slospennato","Trabajadora incansable, orgullosa de ser parte del Equipo Pro. Diputada Nacional y Secretaria Parlamentaria del Interbloque CAMBIEMOS","http://pbs.twimg.com/profile_images/1031293810968547328/2xS_Q5no_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"162465278","ItaiHagman","Economía para entender la realidad y política para cambiarla. @ftepatriagrande. Diputado Nacional @FrenteDeTodos. Director @oceppeconomia y @fundIgualdad_","http://pbs.twimg.com/profile_images/1119665761629429761/30Qmxfmm_normal.png","HCDN","HCDN_FDT_db","#009fe3"
"162873142","LicDanielArroyo","Ministro de Desarrollo Social de la Nación. Profesor universitario. Fana del Ciclón.","http://pbs.twimg.com/profile_images/1274718216313593856/oM1FOBI2_normal.jpg","PEN","PEN_db","#009fe3"
"1631369960","laurmachado","Abogada. Senadora Nacional (2015-2021). Vicepresidente segunda del PRO Nacional. Vicepresidente segunda del Senado de la Nación.","http://pbs.twimg.com/profile_images/878306999544532992/ayAyqxrO_normal.jpg","HSN","HCSN_db","#fcd201"
"163162392","pyedlin","Diputado Nacional por Tucumán. Presidente de la Comisión de Acción Social y Salud Pública de @diputadosar. Ministro de Salud de Tucumán 2007-2015.","http://pbs.twimg.com/profile_images/1234211434562756611/ctHWINEz_normal.jpg","HCDN","HCDN_FDT_db","#009fe3"
"163551613","FtePatriaGrande","Un conjunto de militantes de recorridos distintos, decidimos fundar este espacio para aportar a derrotar al neoliberalismo. Integramos el @frentedetodos","http://pbs.twimg.com/profile_images/1110551813181370375/e-6708HE_normal.jpg","OTRXS","OTRXS_db","#0078d7"
"163875218","Patriciodc","Dos veces diputado de la CABA por el @Fte_Izq @PTSarg.
Sociólogo UBA y otras anécdotas.
Hago cosas en @izquierdadiario.","http://pbs.twimg.com/profile_images/1364394266420600832/GQBQk3rB_normal.jpg","CANDIDATXS","CAND_OPO_OTRX_db","#e81224"
"1641872756","AnaMariaIanni","Senadora Nacional por Santa Cruz - Diputada Nacional mandato cumplido","http://pbs.twimg.com/profile_images/940965275226333185/nNxFa5ZI_normal.jpg","HSN","HCSN_db","#009fe3"
"164335332","gracielaocana","Diputada Nacional. Presidenta de @confianzapubli. Me dicen la hormiguita <U+0001F41C> Lucho #ContraLaCorrupción","http://pbs.twimg.com/profile_images/885989964722429952/17BWJhux_normal.jpg","HCDN","HCDN_JXC_db","#fcd201"
"164368516","LegisCABA","Cuenta Oficial de la Legislatura de la Ciudad Autónoma de Buenos Aires.","http://pbs.twimg.com/profile_images/1333462626798604289/TLz_Vlfx_normal.jpg","PROVINCIAL","PROV_db","#fcd201"
